classLabel,nullRejectionCoeff,accuracy, 
1,0,100
1,0.2,39.4826
1,0.4,47.8557
1,0.6,56.7733
1,0.8,62.7638
1,1,66.7801
1,1.2,72.6344
1,1.4,91.695
1,1.6,84.3431
1,1.8,91.9673
1,2,86.3172
1,2.2,87.6787
1,2.4,92.8523
1,2.6,88.904
1,2.8,94.418
1,3,91.9673
1,3.2,95.371
1,3.4,95.9156
1,3.6,96.8686
1,3.8,93.3288
1,4,98.6385
1,4.2,95.3029
1,4.4,100
1,4.6,100
1,4.8,100
1,5,100
1,5.2,100
1,5.4,100
1,5.6,100
1,5.8,100
1,6,95.3029
1,6.2,100
1,6.4,95.3029
1,6.6,95.3029
1,6.8,100
1,7,100
1,7.2,100
1,7.4,100
1,7.6,100
1,7.8,100
1,8,100
1,8.2,100
1,8.4,91.9673
1,8.6,95.3029
1,8.8,100
1,9,100
1,9.2,91.9673
1,9.4,100
1,9.6,100
1,9.8,91.9673
1,10,100
2,0,82.5112
2,0.2,38.9013
2,0.4,71.6928
2,0.6,55.9978
2,0.8,64.8543
2,1,77.9148
2,1.2,89.4619
2,1.4,85.8744
2,1.6,80.1009
2,1.8,94.1704
2,2,97.2534
2,2.2,83.0157
2,2.4,97.926
2,2.6,97.8139
2,2.8,97.8139
2,3,97.8139
2,3.2,97.926
2,3.4,82.6233
2,3.6,93.4978
2,3.8,93.4978
2,4,93.4978
2,4.2,82.6233
2,4.4,97.8139
2,4.6,97.8139
2,4.8,97.8139
2,5,97.8139
2,5.2,82.5112
2,5.4,97.926
2,5.6,96.5807
2,5.8,97.8139
2,6,93.4978
2,6.2,80.1009
2,6.4,97.926
2,6.6,96.861
2,6.8,83.0157
2,7,96.861
2,7.2,97.8139
2,7.4,97.8139
2,7.6,97.8139
2,7.8,93.4978
2,8,93.4978
2,8.2,97.926
2,8.4,97.8139
2,8.6,97.926
2,8.8,97.8139
2,9,97.8139
2,9.2,97.8139
2,9.4,97.8139
2,9.6,82.6233
2,9.8,97.8139
2,10,97.926
3,0,99.93
3,0.2,61.5115
3,0.4,55.4234
3,0.6,64.7306
3,0.8,79.5661
3,1,80.7558
3,1.2,71.8684
3,1.4,86.0042
3,1.6,87.1938
3,1.8,93.0721
3,2,89.0833
3,2.2,89.7831
3,2.4,90.5528
3,2.6,97.0609
3,2.8,97.0609
3,3,97.0609
3,3.2,97.0609
3,3.4,99.4402
3,3.6,75.5773
3,3.8,92.5122
3,4,98.5304
3,4.2,92.5122
3,4.4,92.5122
3,4.6,92.5122
3,4.8,97.0609
3,5,98.5304
3,5.2,99.4402
3,5.4,79.6361
3,5.6,99.4402
3,5.8,97.0609
3,6,98.5304
3,6.2,92.5122
3,6.4,98.5304
3,6.6,92.5122
3,6.8,97.0609
3,7,99.4402
3,7.2,98.5304
3,7.4,92.5122
3,7.6,97.0609
3,7.8,92.5122
3,8,99.93
3,8.2,92.5122
3,8.4,92.5122
3,8.6,99.4402
3,8.8,97.0609
3,9,97.0609
3,9.2,97.0609
3,9.4,99.93
3,9.6,99.93
3,9.8,92.5122
3,10,92.5122
4,0,99.6231
4,0.2,20.1633
4,0.4,22.4246
4,0.6,26.5704
4,0.8,29.8995
4,1,33.2286
4,1.2,38.8191
4,1.4,43.2789
4,1.6,47.1734
4,1.8,52.3869
4,2,57.098
4,2.2,64.1332
4,2.4,69.7864
4,2.6,76.696
4,2.8,80.9673
4,3,84.2337
4,3.2,86.809
4,3.4,88.1281
4,3.6,89.7613
4,3.8,91.6457
4,4,95.5402
4,4.2,95.7286
4,4.4,97.9271
4,4.6,98.9322
4,4.8,99.3719
4,5,97.7387
4,5.2,99.6859
4,5.4,88.0025
4,5.6,98.1156
4,5.8,99.7487
4,6,98.1784
4,6.2,100
4,6.4,99.3719
4,6.6,99.7487
4,6.8,98.1784
4,7,99.7487
4,7.2,98.1784
4,7.4,97.8015
4,7.6,99.3719
4,7.8,99.3719
4,8,88.0653
4,8.2,98.1784
4,8.4,98.1784
4,8.6,97.8015
4,8.8,99.7487
4,9,98.1784
4,9.2,97.8015
4,9.4,99.7487
4,9.6,98.1784
4,9.8,99.7487
4,10,98.1784
5,0,86.9936
5,0.2,23.8806
5,0.4,49.6091
5,0.6,53.4471
5,0.8,74.2004
5,1,61.7626
5,1.2,87.2068
5,1.4,65.8138
5,1.6,67.5195
5,1.8,71.5707
5,2,73.9161
5,2.2,75.5508
5,2.4,76.7591
5,2.6,97.0149
5,2.8,83.8664
5,3,97.8678
5,3.2,98.8628
5,3.4,84.506
5,3.6,91.1869
5,3.8,86.0697
5,4,86.3539
5,4.2,86.6382
5,4.4,82.5871
5,4.6,82.9424
5,4.8,87.2779
5,5,85.9986
5,5.2,83.6532
5,5.4,85.9986
5,5.6,100
5,5.8,85.9986
5,6,99.7868
5,6.2,85.7854
5,6.4,83.6532
5,6.6,83.6532
5,6.8,83.6532
5,7,87.2779
5,7.2,87.2779
5,7.4,87.2779
5,7.6,87.2779
5,7.8,87.2779
5,8,85.9986
5,8.2,84.1507
5,8.4,87.2779
5,8.6,85.9986
5,8.8,83.6532
5,9,87.2779
5,9.2,86.9936
5,9.4,84.1507
5,9.6,83.6532
5,9.8,91.1869
5,10,85.9986
0,0,4.86486
0,0.2,100
0,0.4,100
0,0.6,100
0,0.8,99.7683
0,1,100
0,1.2,100
0,1.4,100
0,1.6,100
0,1.8,99.7683
0,2,100
0,2.2,99.6911
0,2.4,99.5367
0,2.6,99.305
0,2.8,98.4556
0,3,94.5174
0,3.2,96.6023
0,3.4,96.139
0,3.6,95.9846
0,3.8,82.2394
0,4,80.5405
0,4.2,82.9344
0,4.4,76.2162
0,4.6,68.8031
0,4.8,57.9151
0,5,53.2819
0,5.2,47.4903
0,5.4,41.3127
0,5.6,34.4402
0,5.8,28.1853
0,6,26.7954
0,6.2,23.4749
0,6.4,20.6178
0,6.6,18.61
0,6.8,15.9073
0,7,12.8958
0,7.2,12.278
0,7.4,10.6564
0,7.6,10.888
0,7.8,2.47104
0,8,9.57529
0,8.2,8.49421
0,8.4,7.79923
0,8.6,0
0,8.8,6.40927
0,9,5.40541
0,9.2,6.79537
0,9.4,3.93822
0,9.6,6.33205
0,9.8,1.38996
0,10,4.86486
