1248.826782,1309.555786,1310.279541,1351.090332,1418.602051,1433.809326,1349.793945,1448.895020,1434.471558,1361.655396
1241.614990,1303.438721,1309.605347,1348.205811,1418.299072,1433.366821,1330.880737,1448.055420,1425.242310,1350.018799
1235.326172,1295.622314,1308.106689,1345.656860,1416.399658,1430.108643,1315.530884,1445.387329,1416.677856,1332.842896
1225.804565,1286.682861,1304.128296,1339.472168,1413.869019,1426.499146,1298.067139,1444.998169,1405.392456,1330.792114
1208.024414,1273.708984,1297.589722,1329.116455,1412.726685,1421.044678,1288.258301,1442.325806,1388.587280,1318.930054
1187.455688,1259.854004,1289.878662,1312.284424,1408.539795,1411.025635,1275.184204,1437.817261,1370.240845,1309.485107
1172.413330,1239.840698,1274.323853,1291.008179,1403.687744,1395.707520,1263.898438,1431.149902,1356.251465,1298.652710
1171.807983,1216.470093,1254.161987,1280.644775,1394.001587,1376.850708,1247.897827,1420.332642,1334.231079,1307.382080
1170.015747,1201.769165,1232.083618,1265.008667,1381.484375,1360.218262,1234.868652,1403.595093,1325.060791,1302.384155
1149.546997,1196.499512,1208.494873,1240.752808,1360.224854,1340.601807,1246.354980,1383.659058,1309.883057,1306.813599
1130.021118,1179.327026,1187.218994,1231.165649,1336.410156,1319.207886,1202.691406,1366.669434,1305.080811,1308.046021
1165.945312,1157.519775,1156.961182,1214.382080,1322.323242,1306.409546,1185.949829,1343.037842,1302.076782,1249.478882
1165.945312,1177.810181,1155.555176,1227.041504,1294.005737,1295.630737,1201.358521,1323.863525,1259.034180,1239.013062
1137.410156,1145.546265,1165.762573,1220.646240,1291.294556,1293.312866,1216.117554,1318.975464,1243.735352,1244.427612
1124.155396,1110.586182,1250.298706,1170.236206,1279.185059,1301.204102,1226.711548,1304.768555,1248.784668,1245.510010
1124.340332,1119.082153,1275.640503,1184.951416,1280.127075,1225.716187,1237.833984,1301.936768,1255.502075,1244.680298
1128.559937,1116.689575,1289.340332,1188.258911,1208.766968,1220.426392,1249.435303,1310.239380,1256.977173,1242.798096
1127.657593,1119.043579,1300.153564,1189.083252,1226.674316,1230.905762,1267.565796,1229.943726,1259.425903,1239.548462
1122.100098,1120.401001,1312.912476,1194.526855,1229.721069,1235.976807,1276.188599,1225.022217,1260.515991,1235.696411
